ORDEM;ACCAO;SOURCE_ID;ESTADO;SOURCE_NAME;SOURCE_OWNER;COUNTRY;TERRITORY;URL;NO_ATLAS_CORRENTE;IRMAOS_MESMA_FONTE;N_CITACOES;FIRST_ASSIGNMENT_DATE;FIRST_ASSIGNMENT_COMMIT;FIRST_ASSIGNMENT_BRANCH;N_VERSOES_QUE_O_SUSTENTAM;DIVERGENCIAS;PORQUE
6;TRAZER, com a proveniencia escrita;IT-T9-008;ONLY_IN_ONE_BRANCH;ADAMA Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.adama.com/italia;SIM;;89;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T9-002;ONLY_IN_ONE_BRANCH;Bayer CropScience Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.cropscience.bayer.it;SIM;;86;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T3-011;ONLY_IN_ONE_BRANCH;AGRIOS — direttive, aggiornamenti e deroghe per la produzione integrata;UNKNOWN;UNKNOWN;T3;https://www.agrios.it;SIM;;77;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-001;ONLY_IN_ONE_BRANCH;Terre dell'Etruria — Servizio agronomico / agronomi;UNKNOWN;UNKNOWN;T7;https://www.terretruria.it;SIM;;54;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-012;ONLY_IN_ONE_BRANCH;PICA — plataforma técnica;UNKNOWN;UNKNOWN;T7;NÃO SEI;SIM;;53;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-007;ONLY_IN_ONE_BRANCH;ISMEA — Istituto di Servizi per il Mercato Agricolo Alimentare;ISMEA;ITALY;T10 (também serve T12);https://www.ismea.it/istituto-di-servizi-per-il-mercato-agricolo-alimentare;SIM;;43;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T3-014;ONLY_IN_ONE_BRANCH;Servizio Fitosanitario Nazionale — Protezione delle Piante;MASAF — Servizio Fitosanitario Centrale;ITALY;T3 (também serve T4);https://www.protezionedellepiante.it/;SIM;;43;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-007;ONLY_IN_ONE_BRANCH;Institut Agricole Regional — Aosta;Institut Agricole Regional;ITALY;T5 (também serve T1, T7);https://www.iaraosta.it/;SIM;;43;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-004;ONLY_IN_ONE_BRANCH;ICQRF — Cantina Italia;UNKNOWN;UNKNOWN;T10;https://www.politicheagricole.it;SIM;;39;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-005;ONLY_IN_ONE_BRANCH;ICQRF — Frantoio Italia;UNKNOWN;UNKNOWN;T10;https://www.politicheagricole.it;SIM;;39;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T3-012;ONLY_IN_ONE_BRANCH;FEM — Bollettini / guide tecniche di difesa integrata;UNKNOWN;UNKNOWN;T3;https://www.fmach.it;SIM;;38;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T3-013;ONLY_IN_ONE_BRANCH;Emilia-Romagna — Servizio Fitosanitario;Regione Emilia-Romagna;ITALY;T3 (também serve T4);https://agricoltura.regione.emilia-romagna.it/fitosanitario;SIM;;38;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T3-016;ONLY_IN_ONE_BRANCH;Veneto — Servizio Fitosanitario Regionale;Regione Veneto;ITALY;T3 (também serve T4);https://www.regione.veneto.it/web/agricoltura-e-foreste;SIM;;38;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-012;ONLY_IN_ONE_BRANCH;Regione Valle d'Aosta — Agricoltura;Regione Autonoma Valle d'Aosta;ITALY;T1 (também serve T4);https://www.regione.vda.it/agricoltura/;SIM;;35;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-005;ONLY_IN_ONE_BRANCH;ALSIA — agrometeorologia Basilicata;UNKNOWN;UNKNOWN;T2;https://www.alsia.it;SIM;;35;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-003;ONLY_IN_ONE_BRANCH;CAI — assistenza tecnica, prove e note tecniche;UNKNOWN;UNKNOWN;T7;https://www.consorziagrariditalia.it;SIM;;35;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T9-003;ONLY_IN_ONE_BRANCH;Syngenta Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.syngenta.it;SIM;;35;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-002;ONLY_IN_ONE_BRANCH;Provincia autonoma di Trento — Agricoltura;Provincia autonoma di Trento;ITALY;T1 (também serve T4);https://www.provincia.tn.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-003;ONLY_IN_ONE_BRANCH;Regione Toscana — Agricoltura;Regione Toscana;ITALY;T1 (também serve T4, T12);https://www.regione.toscana.it/agricoltura-e-alimentazione;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-004;ONLY_IN_ONE_BRANCH;Liguria — Regione Liguria agricoltura;Regione Liguria;ITALY;T1 (também serve T4);https://www.regione.liguria.it/homepage-agricoltura.html;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-005;ONLY_IN_ONE_BRANCH;Umbria — Agricoltura e foreste;Regione Umbria;ITALY;T1 (também serve T4);https://www.regione.umbria.it/home;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-006;ONLY_IN_ONE_BRANCH;ARSAC Calabria — Azienda Regionale per lo Sviluppo dell'Agricoltura;Regione Calabria;ITALY;T1 (também serve T7, T3);https://www.arsac.calabria.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-007;ONLY_IN_ONE_BRANCH;ARSIAL — Agenzia Regionale Sviluppo Innovazione Agricoltura Lazio;Regione Lazio;ITALY;T1 (também serve T7, T3);https://www.arsial.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-008;ONLY_IN_ONE_BRANCH;Agricoltura Regione Lombardia;Regione Lombardia;ITALY;T1 (também serve T4, T12);https://www.ersaf.lombardia.it/montagna/rifugi/it-servizi-alla-montagna-;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-009;ONLY_IN_ONE_BRANCH;Lazio — Agricoltura Regione Lazio;Regione Lazio;ITALY;T1 (também serve T4);https://www.regione.lazio.it/cittadini/agricoltura;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-010;ONLY_IN_ONE_BRANCH;Regione Abruzzo — Agricoltura;Regione Abruzzo;ITALY;T1 (também serve T4);https://www.regione.abruzzo.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-011;ONLY_IN_ONE_BRANCH;Regione Umbria — Agricoltura;Regione Umbria;ITALY;T1 (também serve T4);https://www.regione.umbria.it/agricoltura;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-013;ONLY_IN_ONE_BRANCH;Assosementi;Assosementi;ITALY;T1 (também serve T10);https://www.sementi.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-014;ONLY_IN_ONE_BRANCH;Ente Nazionale Risi;Ente Nazionale Risi;ITALY;T1 (também serve T10, T4);http://www.enterisi.it/servizi/notizie/notizie_homepage.aspx;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-015;ONLY_IN_ONE_BRANCH;Terra e Vita — Edagricole;Edagricole — New Business Media;ITALY;T1 (também serve T3, T10);https://terraevita.edagricole.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-016;ONLY_IN_ONE_BRANCH;Italia Olivicola;Italia Olivicola Consorzio Nazionale;ITALY;T1 (também serve T10);https://www.italiaolivicola.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-017;ONLY_IN_ONE_BRANCH;Olivo e Olio — Edagricole;Edagricole — New Business Media;ITALY;T1 (também serve T3);https://olivoeolio.edagricole.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-018;ONLY_IN_ONE_BRANCH;Rivista di Agraria;Rivista di Agraria;ITALY;T1 (também serve T5, T12);https://www.rivistadiagraria.org/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-019;ONLY_IN_ONE_BRANCH;SIA — Societa Italiana di Agronomia;Societa Italiana di Agronomia;ITALY;T1 (também serve T5);https://www.siagr.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-020;ONLY_IN_ONE_BRANCH;Agriligurianet — Regione Liguria agricoltura;Regione Liguria;ITALY;T1 (também serve T3, T7);https://www.agriligurianet.it/it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-021;ONLY_IN_ONE_BRANCH;AgroNotizie — Image Line;Image Line;ITALY;T1 (também serve T3, T4, T10);https://agronotizie.imagelinenetwork.com/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-022;ONLY_IN_ONE_BRANCH;OlivoNews — giornale di olivicoltura;OlivoNews;ITALY;T1 (também serve T3, T10);https://www.olivonews.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T1-023;ONLY_IN_ONE_BRANCH;SOI — Societa di Ortoflorofrutticoltura Italiana;SOI;ITALY;T1 (também serve T5, T11);https://www.soihs.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-006;ONLY_IN_ONE_BRANCH;Agrisole — quotidiano agricolo del Sole 24 Ore;Il Sole 24 Ore;ITALY;T10 (também serve T12);https://www.agrisole.ilsole24ore.com/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-008;ONLY_IN_ONE_BRANCH;Italmopa — Associazione Industriali Mugnai d'Italia;Italmopa;ITALY;T10 (também serve T1);https://www.italmopa.com/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-009;ONLY_IN_ONE_BRANCH;Borsa Merci Bologna — Camera di Commercio;Camera di Commercio di Bologna;ITALY;T10;https://www.bo.camcom.gov.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-010;ONLY_IN_ONE_BRANCH;CSO Italy — Centro Servizi Ortofrutticoli;CSO Italy;ITALY;T10 (também serve T1);https://www.csoservizi.com/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-011;ONLY_IN_ONE_BRANCH;Ruminantia — web magazine dei ruminanti;Ruminantia;ITALY;T10 (também serve T1, T7);https://www.ruminantia.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-012;ONLY_IN_ONE_BRANCH;Consorzio Tutela Vini d'Abruzzo;Consorzio Tutela Vini d'Abruzzo;ITALY;T10 (também serve T1);https://www.vinidabruzzo.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-013;ONLY_IN_ONE_BRANCH;Consorzio di Tutela Arancia Rossa di Sicilia IGP;Consorzio Arancia Rossa di Sicilia;ITALY;T10 (também serve T1);https://www.tutelaaranciarossa.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-014;ONLY_IN_ONE_BRANCH;Consorzio di Tutela del Grana Padano;Consorzio Tutela Grana Padano;ITALY;T10 (também serve T1);https://www.granapadano.it/it-it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-015;ONLY_IN_ONE_BRANCH;Consorzio Tutela Prosecco DOC;Consorzio Tutela Prosecco DOC;ITALY;T10 (também serve T1);https://www.prosecco.it/it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T10-016;ONLY_IN_ONE_BRANCH;Alleanza delle Cooperative Italiane Agroalimentare;Alleanza Cooperative;ITALY;T10 (também serve T12);https://www.alleanzacooperative.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T11-004;ONLY_IN_ONE_BRANCH;FEM — eventos e convegni técnicos;UNKNOWN;UNKNOWN;T11;https://www.fmach.it;SIM;;32;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T11-005;ONLY_IN_ONE_BRANCH;SIMEI — Salone Internazionale Macchine per Enologia e Imbottigliamento;Unione Italiana Vini;ITALY;T11 (também serve T10);https://www.simei.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T12-002;ONLY_IN_ONE_BRANCH;MASAF — PSP / Piano Strategico della PAC in Italia;UNKNOWN;UNKNOWN;T12;https://www.politicheagricole.it;SIM;;32;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T12-003;ONLY_IN_ONE_BRANCH;CIA — Agricoltori Italiani;CIA;ITALY;T12 (também serve T7);https://www.cia.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T12-004;ONLY_IN_ONE_BRANCH;Confagricoltura;Confagricoltura;ITALY;T12 (também serve T7, T10);https://www.confagricoltura.it/ita/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T12-005;ONLY_IN_ONE_BRANCH;AIAB — Associazione Italiana Agricoltura Biologica;AIAB;ITALY;T12 (também serve T1);https://aiab.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T12-006;ONLY_IN_ONE_BRANCH;CIA Toscana;CIA Agricoltori Italiani;ITALY;T12 (também serve T7);https://www.ciatoscana.eu/home/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-006;ONLY_IN_ONE_BRANCH;ARPA Campania;ARPAC;ITALY;T2 (também serve T12);https://www.arpacampania.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-007;ONLY_IN_ONE_BRANCH;ARPA Sicilia;ARPA Sicilia;ITALY;T2 (também serve T12);https://www.arpa.sicilia.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-008;ONLY_IN_ONE_BRANCH;ARPAT Toscana;ARPAT;ITALY;T2 (também serve T12);https://www.arpat.toscana.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-009;ONLY_IN_ONE_BRANCH;ISPRA — Istituto Superiore per la Protezione e la Ricerca Ambientale;ISPRA;ITALY;T2 (também serve T12);https://www.isprambiente.gov.it/it;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-010;ONLY_IN_ONE_BRANCH;APPA Trento — Agenzia provinciale protezione ambiente;Provincia autonoma di Trento;ITALY;T2 (também serve T12);https://appa.provincia.tn.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-011;ONLY_IN_ONE_BRANCH;ARPA Lombardia;ARPA Lombardia;ITALY;T2 (também serve T12);https://www.arpalombardia.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-012;ONLY_IN_ONE_BRANCH;ARPA Friuli Venezia Giulia — OSMER;ARPA FVG;ITALY;T2;https://www.arpa.fvg.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-013;ONLY_IN_ONE_BRANCH;ARPA Lazio;ARPA Lazio;ITALY;T2 (também serve T12);https://www.arpalazio.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-014;ONLY_IN_ONE_BRANCH;ARPA Molise;ARPA Molise;ITALY;T2 (também serve T12);https://www.arpamolise.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-015;ONLY_IN_ONE_BRANCH;AIAM — Associazione Italiana di Agrometeorologia;AIAM;ITALY;T2 (também serve T5, T11);https://www.agrometeorologia.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-016;ONLY_IN_ONE_BRANCH;ARPA Marche;ARPAM;ITALY;T2 (também serve T12);https://www.arpa.marche.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-017;ONLY_IN_ONE_BRANCH;CNR IRET — Istituto di Ricerca sugli Ecosistemi Terrestri;CNR;ITALY;T2 (também serve T5);https://www.iret.cnr.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-018;ONLY_IN_ONE_BRANCH;CNR ISAFOM — Istituto per i Sistemi Agricoli e Forestali del Mediterraneo;CNR;ITALY;T2 (também serve T1, T5);https://www.isafom.cnr.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-019;ONLY_IN_ONE_BRANCH;ARPA Piemonte;ARPA Piemonte;ITALY;T2 (também serve T12);https://www.arpa.piemonte.it/home;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-020;ONLY_IN_ONE_BRANCH;ARTA Abruzzo;ARTA Abruzzo;ITALY;T2 (também serve T12);https://www.artaabruzzo.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-021;ONLY_IN_ONE_BRANCH;ARPA Liguria;ARPAL;ITALY;T2 (também serve T12);https://www.arpal.liguria.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-022;ONLY_IN_ONE_BRANCH;ARPA Valle d'Aosta;ARPA Valle d'Aosta;ITALY;T2 (também serve T12);https://www.arpa.vda.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-023;ONLY_IN_ONE_BRANCH;ARPA Basilicata;ARPAB;ITALY;T2 (também serve T12);https://www.arpab.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-024;ONLY_IN_ONE_BRANCH;ANBI — Associazione Nazionale Consorzi di gestione e tutela del territorio e;ANBI;ITALY;T2 (também serve T12);https://www.anbi.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T3-007;ONLY_IN_ONE_BRANCH;Sicilia — Servizio Fitosanitario / difesa integrata;UNKNOWN;UNKNOWN;T3;https://www.regione.sicilia.it;SIM;;32;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T3-015;ONLY_IN_ONE_BRANCH;Toscana — Servizio Fitosanitario Regionale;Regione Toscana;ITALY;T3 (também serve T4);https://www.regione.toscana.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T3-017;ONLY_IN_ONE_BRANCH;CNR IPSP — Istituto per la Protezione Sostenibile delle Piante;CNR;ITALY;T3 (também serve T5, T6);http://www.ipsp.cnr.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T3-018;ONLY_IN_ONE_BRANCH;CNR ISPA — Istituto di Scienze delle Produzioni Alimentari;CNR;ITALY;T3 (também serve T5);https://www.ispa.cnr.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T3-019;ONLY_IN_ONE_BRANCH;Agroinnova — Centro di Competenza per l'Innovazione in campo agro-ambientale;Universita di Torino;ITALY;T3 (também serve T5, T6);https://www.agroinnova.unito.it/it;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T3-020;ONLY_IN_ONE_BRANCH;Societa Entomologica Italiana;SEI;ITALY;T3 (também serve T5);https://www.societaentomologicaitaliana.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
